countyFIPS,PostalCode,StateFIPS,X2020.06.01,X2020.08.01,X2020.10.01,X2020.12.01,X2021.02.01,X2021.04.01,FIPSnumber,Percent.of.adults.with.less.than.a.high.school.diploma..2015.19,Percent.of.adults.with.a.high.school.diploma.only..2015.19,Percent.of.adults.completing.some.college.or.associate.s.degree..2015.19,Percent.of.adults.with.a.bachelor.s.degree.or.higher..2015.19,StateName,County,Rural_urban_continuum_code_2013,Civilian_labor_force_2019,Unemployment_rate_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural.urban_Continuum_Code_2003,PCTPOVALL_2019,PCTPOV017_2019,PCTPOV517_2019,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,votes_gop,votes_dem,total_votes,white,votingPop,gopPercent,demPercent,black,hispanic,CDPerThou.06.2020,CDPerThou.08.2020,CDPerThou.10.2020,CDPerThou.12.2020,CDPerThou.02.2021,CDPerThou.04.2021,PoliticsGroup
29055,MO,29,0,0,5,14,24,35,29055,22.1,39.1,27.3,11.5,Missouri,Crawford County MO,6,10980,3.8,48315,84.2,6,15.6,23.1,21,23920,11885,12035,11521,11629,72,52,76,90,31,45,11640,11774,11312,11410,245,261,209,219,8725,2113,10973,0.967809364548495,0.45873745819398,0.795133509523376,0.192563565114372,0.00518394648829431,0.0211538461538462,0,0,0.20903010033444816,0.5852842809364549,1.0033444816053512,1.4632107023411371,3
29057,MO,29,0,0,0,8,12,15,29057,12.8,44.8,29.7,12.7,Missouri,Dade County MO,8,3545,3.1,42421,73.9,8,15.9,22.8,20.4,7561,3861,3700,3656,3531,30,10,37,36,27,18,3776,3612,3592,3453,85,88,64,78,3414,656,4119,0.950535643433408,0.544769210421902,0.82884195193008,0.159261956785628,0.0052903055151435,0.0228805713529956,0,0,0,1.0580611030287,1.5870916545430498,1.9838645681788123,3
29059,MO,29,0,1,1,10,20,26,29059,16.6,44.5,26,12.9,Missouri,Dallas County MO,2,7081,4.5,42389,73.9,2,17.8,28,27.4,16878,8358,8520,8042,8190,48,26,77,85,18,48,8158,8342,7868,8035,200,178,174,155,6619,1380,8104,0.961725322905558,0.48015167673895,0.816757156959526,0.170286278381046,0.00438440573527669,0.0223960184856026,0,0.05924872615238772,0.05924872615238772,0.5924872615238772,1.1849745230477544,1.5404668799620809,3
29061,MO,29,0,0,1,8,10,11,29061,15,41,25.5,18.5,Missouri,Daviess County MO,8,4102,3.3,48197,84,8,17.6,27.6,26.5,8278,4157,4121,4038,4004,30,29,17,22,7,15,4095,4066,3985,3960,62,55,53,44,3102,746,3911,0.971490698236289,0.472457115245228,0.793147532600358,0.190744055228842,0.00712732544092776,0.0141338487557381,0,0,0.12080212611741967,0.9664170089393573,1.2080212611741967,1.3288233872916164,3
29063,MO,29,0,1,2,13,24,30,29063,12.7,47.1,26.4,13.8,Missouri,DeKalb County MO,3,4838,3.1,53997,94.1,3,14.6,13.6,12.8,12547,7848,4699,6242,4531,1447,36,46,33,19,30,7607,4579,6036,4431,241,120,206,100,3828,930,4843,0.858611620307643,0.385988682553598,0.790419161676647,0.192029733636176,0.118195584601897,0.0287718179644537,0,0.07970032677133976,0.15940065354267952,1.036104248027417,1.9128078425121544,2.391009803140193,3
29065,MO,29,0,0,2,4,11,17,29065,16.8,41.4,26.5,15.3,Missouri,Dent County MO,7,6269,3.6,45540,79.4,7,19,29.9,29.6,15573,7767,7806,7433,7437,57,48,97,84,23,97,7617,7658,7302,7312,150,148,131,125,5987,1056,7142,0.954857766647403,0.458614268284852,0.838280593671241,0.147857742929151,0.0067424388364477,0.0191356835548706,0,0,0.12842740640852757,0.25685481281705513,0.7063507352469017,1.0916329544724843,3
29067,MO,29,0,2,3,15,23,27,29067,17.9,44,27.3,10.8,Missouri,Douglas County MO,6,5107,5.1,39773,69.3,6,18.7,26.8,25.3,13185,6612,6573,6347,6319,29,31,58,55,17,27,6484,6467,6237,6236,128,106,110,83,5898,1016,7000,0.960637087599545,0.530906332954114,0.842571428571429,0.145142857142857,0.00455062571103527,0.0177474402730375,0,0.15168752370117558,0.22753128555176336,1.1376564277588168,1.7444065225635192,2.04778156996587,3
29069,MO,29,2,4,8,14,16,19,29069,23.7,38.2,24.2,13.8,Missouri,Dunklin County MO,7,11598,5.5,38880,67.8,7,26.7,35.3,29.7,29131,13959,15172,12020,12995,1457,1639,82,64,110,155,12936,14164,11086,12074,1023,1008,934,921,8135,2200,10419,0.858707219113659,0.357660224503107,0.780785104136673,0.211152701794798,0.106278534894099,0.0697195427551406,0.06865538429851362,0.13731076859702723,0.27462153719405447,0.4805876900895953,0.5492430743881089,0.6522261508358793,3
29071,MO,29,16,18,32,86,131,177,29071,11.6,32.7,34.8,20.9,Missouri,Franklin County MO,1,53226,3.2,61428,107.1,1,9.3,12.6,11.2,103967,51617,52350,49754,50610,610,427,208,226,257,316,50602,51429,48883,49817,1015,921,871,793,38058,14569,53685,0.965344772860619,0.516365769907759,0.708913104219056,0.27137934246065,0.00997431877422644,0.0186212932949878,0.15389498590899034,0.17313185914761414,0.3077899718179807,0.8271855492608231,1.2600151971298585,1.7024632816182057,3
29073,MO,29,0,0,20,24,33,43,29073,12.2,38.5,30,19.2,Missouri,Gasconade County MO,6,7732,3.4,53751,93.7,6,11.6,17,16,14706,7349,7357,7131,7154,59,24,28,28,26,37,7218,7249,7021,7060,131,108,110,94,6222,1601,7923,0.971372229022168,0.538759689922481,0.78530859522908,0.202069923008961,0.00564395484836121,0.0162518699850401,0,0,1.3599891200870393,1.6319869441044472,2.243982048143615,2.9239766081871346,3
29075,MO,29,1,9,9,13,19,21,29075,10.8,42.5,27.7,19.1,Missouri,Gentry County MO,8,3529,2.7,53663,93.5,8,11.5,18,17.7,6571,3169,3402,3065,3309,23,19,11,18,17,12,3113,3335,3025,3251,56,67,40,58,2581,613,3237,0.97001978389895,0.492619083853295,0.797343219029966,0.189372876119864,0.00639172119920864,0.0187186120833967,0.1521838380763963,1.3696545426875666,1.3696545426875666,1.9783898949931518,2.8914929234515294,3.195860599604322,3
29077,MO,29,8,10,60,182,380,451,29077,8.2,28,33.3,30.5,Missouri,Greene County MO,2,151535,2.7,45313,79,2,14.4,13.3,13.1,293086,142417,150669,128108,136613,5642,4471,1122,1200,2912,3784,136473,145037,123142,131945,5944,5632,4966,4668,83630,55068,141800,0.903219532833366,0.48381703663771,0.589774330042313,0.388349788434415,0.0345052305466655,0.039496939464867,0.0272957425465563,0.034119678183195376,0.20471806909917226,0.6209781429341559,1.2965477709614244,1.5387974860621114,3
29079,MO,29,0,1,4,14,30,34,29079,13.5,39,30.3,17.1,Missouri,Grundy County MO,7,4394,3.5,44323,77.3,7,18.7,25.9,25,9850,4790,5060,4601,4844,59,39,29,19,40,73,4667,4948,4493,4747,123,112,108,97,3585,799,4437,0.958883248730964,0.450456852791878,0.807978363759297,0.18007662835249,0.0099492385786802,0.0238578680203046,0,0.10152284263959391,0.40609137055837563,1.4213197969543148,3.045685279187817,3.451776649746193,3
29081,MO,29,0,1,1,3,12,14,29081,11.8,46,25.7,16.5,Missouri,Harrison County MO,7,3822,3.3,43016,75,7,15.4,23.1,20.2,8352,4139,4213,4005,4077,28,22,30,24,19,14,4010,4121,3898,4004,129,92,107,73,3198,597,3826,0.967672413793103,0.458093869731801,0.835859905906952,0.156037637219028,0.00598659003831418,0.0264607279693487,0,0.11973180076628352,0.11973180076628352,0.35919540229885055,1.4367816091954022,1.6762452107279693,3
29083,MO,29,3,3,5,11,28,38,29083,12.2,40.7,31.3,15.9,Missouri,Henry County MO,6,9728,3.7,46995,81.9,6,17.3,27.5,30,21824,10741,11083,10251,10588,140,123,85,92,43,47,10473,10785,10028,10344,268,298,223,244,8027,2619,10788,0.954866202346041,0.494318181818182,0.744067482387838,0.242769744160178,0.0120509530791789,0.0259347507331378,0.1374633431085044,0.1374633431085044,0.22910557184750732,0.5040322580645161,1.282991202346041,1.7412023460410557,3
29085,MO,29,0,0,3,6,10,14,29085,15.7,44.5,30.8,9,Missouri,Hickory County MO,8,3842,4.2,32934,57.4,8,18.2,34.1,33.1,9544,4723,4821,4535,4624,28,31,55,54,9,15,4610,4739,4439,4553,113,82,96,71,3966,1056,5080,0.95966051969824,0.532271584241408,0.780708661417323,0.207874015748031,0.00618189438390612,0.0204316848281643,0,0,0.3143336127409891,0.6286672254819782,1.0477787091366304,1.4668901927912825,3
29087,MO,29,0,0,1,3,10,11,29087,8.9,43.3,28.1,19.7,Missouri,Holt County MO,8,2588,2.8,47429,82.7,8,11.8,17,15.6,4403,2159,2244,2077,2173,14,7,31,26,5,11,2131,2203,2051,2138,28,41,26,35,1976,338,2343,0.965250965250965,0.532137179196003,0.843363209560393,0.144259496372172,0.00476947535771065,0.0156711333181921,0,0,0.2271178741766977,0.6813536225300931,2.271178741766977,2.4982966159436746,3
29089,MO,29,0,0,2,2,4,7,29089,12.1,37.1,25.7,25.2,Missouri,Howard County MO,6,4898,3.1,49923,87,3,13,18.2,16,10001,5013,4988,4574,4565,271,247,41,40,11,22,4925,4907,4508,4508,88,81,66,57,3553,1413,5092,0.913808619138086,0.509149085091491,0.697761194029851,0.277494108405342,0.0517948205179482,0.0168983101689831,0,0,0.1999800019998,0.1999800019998,0.3999600039996,0.6999300069993001,3
29091,MO,29,0,2,3,30,41,43,29091,13,38.9,30.1,18,Missouri,Howell County MO,7,16541,4.1,40177,70,7,20.8,29.7,27.9,40117,19530,20587,18768,19730,138,97,158,161,88,209,19096,20131,18403,19338,434,456,365,392,15181,3218,18650,0.959643044096019,0.464890196176185,0.813994638069705,0.17254691689008,0.0058578657427026,0.0221851085574694,0,0.049854176533639105,0.07478126480045866,0.7478126480045866,1.0220106189396017,1.0718647954732408,3
29093,MO,29,0,0,0,1,1,6,29093,18.5,41.4,29.2,10.8,Missouri,Iron County MO,7,3534,4.8,39292,68.5,6,20.8,31.1,29.9,10125,5048,5077,4794,4891,86,62,64,31,7,8,4948,4986,4715,4812,100,91,79,79,3596,945,4592,0.956543209876543,0.453530864197531,0.783101045296167,0.205792682926829,0.0146172839506173,0.0188641975308642,0,0,0,0.09876543209876543,0.09876543209876543,0.5925925925925926,3
29095,MO,29,45,104,236,483,748,963,29095,9.4,28.3,30.7,31.6,Missouri,Jackson County MO,1,363539,3.7,57907,100.9,1,13.7,19.6,18.4,703011,339932,363079,241899,251343,77273,89612,2162,2138,6519,7304,307236,330789,213708,223674,32696,32290,28191,27669,126535,199842,333063,0.701613488266898,0.473766413327814,0.37991310953183,0.600012610226894,0.237386043746115,0.0924395208609823,0.06401037821598808,0.14793509632139468,0.3356988724216264,0.6870447261849388,1.0639947312346465,1.369822093822145,1
29097,MO,29,0,25,51,117,195,231,29097,13.3,33.6,29.6,23.6,Missouri,Jasper County MO,3,57304,3,46021,80.2,3,18.8,26.6,25.8,121328,59280,62048,53550,56459,1549,1259,1128,1170,725,794,54041,57017,49139,52232,5239,5031,4411,4227,37728,13549,52352,0.906707437689569,0.43149149413161,0.720660146699266,0.258805776283619,0.02314387445602,0.0846465778715548,0,0.2060530133192668,0.42034814717130425,0.9643281023341685,1.6072135038902808,1.903929843070025,3
29099,MO,29,17,24,63,108,170,234,29099,10.9,31.6,37.1,20.4,Missouri,Jefferson County MO,1,118177,3.1,68779,119.9,1,8.4,11.3,10.1,225081,111762,113319,107265,108758,1480,1169,389,397,785,1054,109342,111035,105099,106739,2420,2284,2166,2019,77046,37523,116688,0.959756709806692,0.518426699721434,0.660273549979432,0.321566913478678,0.0117690964586082,0.0208991429751956,0.0755283653440317,0.10662828048569181,0.279899236274941,0.47982726218561317,0.755283653440317,1.0396257347354951,3
29101,MO,29,0,2,5,16,35,49,29101,7.5,30.7,32.9,28.9,Missouri,Johnson County MO,4,23105,3.7,58396,101.8,4,11.4,12,11.7,54062,27652,26410,24559,23749,1499,1205,193,184,541,439,26290,25176,23430,22721,1362,1234,1129,1028,15489,6974,23123,0.893566645703082,0.427712626243942,0.669852527786187,0.3016044630887,0.0500166475528097,0.0480189412156413,0,0.03699456179941549,0.09248640449853872,0.2959564943953239,0.647404831489771,0.9063667640856794,3
29103,MO,29,0,0,1,1,2,2,29103,13.1,43.2,26.5,17.2,Missouri,Knox County MO,9,1772,2.9,41755,72.8,9,16.7,27.7,28,3959,1981,1978,1918,1910,10,13,11,11,8,9,1954,1949,1893,1889,27,29,25,21,1486,340,1854,0.966910836069715,0.468300075776711,0.80151024811219,0.183387270765912,0.00580954786562263,0.0141449861076029,0,0,0.2525890376357666,0.2525890376357666,0.5051780752715332,0.5051780752715332,3
29105,MO,29,0,1,9,32,58,68,29105,14.8,40.8,29.8,14.6,Missouri,Laclede County MO,6,17386,6.9,43969,76.6,6,15.8,20.4,19,35723,17590,18133,16719,17387,188,136,164,111,80,141,17144,17661,16342,16979,446,472,377,408,13762,2780,16793,0.954735044649106,0.470089298211236,0.819508128386828,0.165545167629369,0.00906978697197884,0.02569772975394,0,0.02799316966660135,0.25193852699941216,0.8957814293312432,1.6236038406628783,1.9035355373288918,3
29107,MO,29,1,2,2,30,46,57,29107,9.4,43.5,26.8,20.3,Missouri,Lafayette County MO,1,16847,3.1,62264,108.5,1,10.7,14.6,12.8,32708,16228,16480,15247,15566,403,312,109,95,75,99,15651,16033,14775,15211,577,447,472,355,12273,4472,17055,0.94206310382781,0.521432065549713,0.719613016710642,0.262210495455878,0.0218600953895072,0.0313073254249725,0.03057355998532469,0.06114711997064938,0.06114711997064938,0.9172067995597407,1.4063837593249358,1.7426929191635074,3
29109,MO,29,0,2,3,39,61,79,29109,15.3,38.7,30,16,Missouri,Lawrence County MO,6,18018,3.5,45746,79.7,6,16.1,22.7,20.3,38355,19054,19301,18164,18413,143,107,218,240,93,118,17465,17857,16749,17153,1589,1444,1415,1260,14426,3214,17905,0.953643592751923,0.466823099986964,0.805696732756213,0.17950293214186,0.0065180550123843,0.0790770434102464,0,0.052144440099074436,0.07821666014861166,1.0168165819319515,1.5904054230217703,2.0597053839134403,3
29111,MO,29,1,1,2,2,3,12,29111,11.5,45.9,29,13.6,Missouri,Lewis County MO,9,5003,3.2,40782,71.1,9,16.6,20.3,19.1,9776,4912,4864,4624,4577,163,146,22,26,19,23,4819,4775,4543,4499,93,89,81,78,3553,984,4609,0.941182487725041,0.471460720130933,0.770883054892601,0.213495335213712,0.0316080196399345,0.0186170212765957,0.10229132569558101,0.10229132569558101,0.20458265139116202,0.20458265139116202,0.306873977086743,1.227495908346972,3
29113,MO,29,1,1,3,13,24,39,29113,10.5,42.3,30.4,16.8,Missouri,Lincoln County MO,1,28448,3.3,69178,120.6,1,9.4,11.9,11.7,59013,29513,29500,28014,28103,691,493,130,128,103,204,28711,28745,27326,27474,802,755,688,629,21848,6607,29018,0.950926067137749,0.491722162913256,0.752911985664071,0.227686263698394,0.0200633758663345,0.0263840170809822,0.01694541880602579,0.01694541880602579,0.050836256418077375,0.2202904444783353,0.406690051344619,0.6608713334350058,3
29115,MO,29,1,1,1,11,10,12,29115,10.6,45.7,26.8,16.9,Missouri,Linn County MO,7,5124,4.9,45774,79.8,7,18.9,30.7,25.5,11920,5808,6112,5583,5936,63,48,22,23,21,16,5642,5940,5439,5791,166,172,144,145,4363,1275,5726,0.966359060402685,0.480369127516779,0.761962975899406,0.222668529514495,0.00931208053691275,0.0283557046979866,0.08389261744966443,0.08389261744966443,0.08389261744966443,0.9228187919463087,0.8389261744966443,1.0067114093959733,3
29117,MO,29,0,0,2,16,32,39,29117,13.3,39.8,28.1,18.8,Missouri,Livingston County MO,6,7357,2.5,49065,85.5,6,15,19.6,19,15227,6643,8584,6316,7899,92,473,29,52,78,48,6509,8407,6217,7754,134,177,99,145,5267,1410,6758,0.933539108163131,0.443816904183359,0.779372595442439,0.20864160994377,0.037105142181651,0.0204242464044132,0,0,0.13134563604124253,1.0507650883299402,2.1015301766598804,2.561239902804229,3
29119,MO,29,0,7,11,16,24,26,29119,22.4,41.3,24.8,11.5,Missouri,McDonald County MO,2,10690,3.3,39615,69,2,18.5,28.8,27.5,22837,11543,11294,9904,9867,259,209,411,314,188,170,10162,10072,8736,8804,1381,1222,1168,1063,7465,1439,9053,0.865744187064851,0.396418093444848,0.824588534187562,0.158952833314923,0.020493059508692,0.113981696369926,0,0.3065201208565048,0.4816744756316504,0.7006174191005824,1.0509261286508735,1.1385033060384464,3
29121,MO,29,0,0,0,3,10,15,29121,11.8,45.1,26.8,16.3,Missouri,Macon County MO,7,7535,3.4,45717,79.7,7,12.5,18.4,15.4,15117,7471,7646,7051,7244,208,163,26,28,46,52,7346,7500,6947,7134,125,146,104,110,6076,1662,7836,0.945624131772177,0.518356816828736,0.775395610005105,0.212098009188361,0.0245419064629225,0.0179268373354502,0,0,0,0.19845207382417146,0.6615069127472382,0.9922603691208574,3
29123,MO,29,0,0,1,9,13,16,29123,15.6,36.5,32.3,15.6,Missouri,Madison County MO,6,5484,3.4,43919,76.5,7,16.7,24.2,23,12088,5925,6163,5707,5946,50,25,32,31,59,69,5796,6013,5598,5839,129,150,109,107,4584,1019,5676,0.964013898080741,0.469556585043018,0.807610993657505,0.179527836504581,0.00620450033090668,0.0230807412309729,0,0,0.0827266710787558,0.7445400397088021,1.0754467240238252,1.3236267372600927,3
29125,MO,29,0,0,0,4,7,8,29125,13.5,40,30.6,15.8,Missouri,Maries County MO,8,3884,3.5,49712,86.6,8,14.3,19.9,17.9,8697,4361,4336,4210,4166,35,25,33,38,9,26,4296,4273,4153,4108,65,63,57,58,3892,814,4771,0.963090720938255,0.548579970104634,0.815761894780968,0.170614127017397,0.00689893066574681,0.0147177187535932,0,0,0,0.4599287110497873,0.8048752443371278,0.9198574220995746,3
29127,MO,29,0,1,14,18,36,43,29127,12,37,28.7,22.4,Missouri,Marion County MO,5,14565,3.2,50803,88.5,5,13.9,18.3,17.1,28530,13877,14653,12650,13468,728,692,35,37,91,95,13578,14410,12408,13278,299,243,242,190,9915,3202,13348,0.915457413249211,0.467858394672275,0.742807911297573,0.239886125262212,0.0497721696459867,0.0189975464423414,0,0.03505082369435682,0.49071153172099546,0.6309148264984227,1.2618296529968454,1.5071854188573433,3
29129,MO,29,0,0,0,1,2,2,29129,11.6,47.3,22.3,18.9,Missouri,Mercer County MO,9,1861,3.2,44343,77.3,9,12.7,21,21.3,3617,1824,1793,1768,1731,8,8,9,13,13,16,1768,1751,1717,1693,56,42,51,38,1541,222,1779,0.967376278683992,0.491844069670998,0.866216975829117,0.124789207419899,0.00442355543267902,0.027094277025159,0,0,0,0.2764722145424385,0.552944429084877,0.552944429084877,3
29131,MO,29,0,0,1,26,45,53,29131,12.7,40.6,27.3,19.4,Missouri,Miller County MO,6,12313,3.8,49252,85.8,6,15.1,21.6,19.9,25619,12795,12824,12285,12381,124,72,82,75,56,58,12509,12561,12048,12157,286,263,237,224,10176,2038,12382,0.962801046098599,0.483313166009602,0.821838152156356,0.164593765142949,0.0076505718412116,0.0214294078613529,0,0,0.0390335298021,1.0148717748546001,1.7565088410945002,2.0687770795113,3
29133,MO,29,0,0,3,7,21,27,29133,24.3,41.8,22.3,11.5,Missouri,Mississippi County MO,6,5792,4.1,36802,64.1,7,27.7,34.4,31.9,13180,7132,6048,4943,4691,2056,1215,31,20,20,22,6939,5918,4780,4583,193,130,163,108,3537,1178,4756,0.730955993930197,0.360849772382398,0.743692178301093,0.247687132043734,0.248179059180577,0.0245068285280728,0,0,0.2276176024279211,0.5311077389984825,1.5933232169954477,2.04855842185129,3
29135,MO,29,1,2,5,15,27,31,29135,14.6,40.1,24.8,20.5,Missouri,Moniteau County MO,3,7313,3,57321,99.9,3,11,16.4,15.7,16132,8591,7541,7783,7288,609,55,35,31,32,38,8098,7174,7319,6954,493,367,464,334,5744,1308,7157,0.934230101661294,0.443652367964295,0.802570909598994,0.182758138885008,0.0411604264815274,0.0533101909248698,0.061988594098685845,0.12397718819737169,0.3099429704934292,0.9298289114802877,1.6736920406645177,1.921646417059261,3
29137,MO,29,0,0,1,3,7,11,29137,10.7,48.4,28.5,12.4,Missouri,Monroe County MO,9,3872,4.2,48399,84.4,9,13.4,20,18.8,8644,4399,4245,4108,4012,148,106,28,21,13,21,4322,4179,4043,3951,77,66,65,61,3477,936,4483,0.939379916705229,0.5186256362795,0.775596698639304,0.208788757528441,0.0293845441925035,0.0165432670060157,0,0,0.11568718186024989,0.34706154558074964,0.8098102730217492,1.2725590004627487,3
29139,MO,29,0,0,1,6,10,10,29139,14.8,44.7,26.5,14,Missouri,Montgomery County MO,6,5738,3.1,50282,87.6,8,13.3,19.7,18.6,11551,5787,5764,5504,5527,145,71,18,16,16,39,5618,5689,5355,5459,169,75,149,68,4465,1208,5772,0.954982252618821,0.499696995931088,0.773562023562024,0.209286209286209,0.0186996796814129,0.0211237122327071,0,0,0.08657259111765216,0.5194355467059129,0.8657259111765215,0.8657259111765215,3
29141,MO,29,0,0,1,12,36,42,29141,21.9,38.1,26.7,13.3,Missouri,Morgan County MO,8,8127,4.3,44473,77.5,8,17.8,26.8,27,20627,10355,10272,9905,9852,116,69,92,91,35,65,10082,10049,9686,9672,273,223,219,180,7442,1924,9487,0.957822271779706,0.459931158190721,0.784441867819121,0.202803836829345,0.00896882726523489,0.0240461531003054,0,0,0.048480147379648036,0.5817617685557764,1.7452853056673292,2.0361661899452175,3
29143,MO,29,1,1,16,24,41,45,29143,21.3,46.7,20,12.1,Missouri,New Madrid County MO,7,8236,4.3,42115,73.4,7,22.5,32.9,32.1,17076,8211,8865,6762,7123,1222,1490,27,29,30,34,7990,8726,6583,7014,221,139,179,109,5447,1748,7250,0.813129538533614,0.424572499414383,0.751310344827586,0.241103448275862,0.158819395643008,0.0210822206605762,0.05856172405715624,0.05856172405715624,0.9369875849144998,1.4054813773717498,2.401030686343406,2.635277582572031,3
29145,MO,29,1,6,13,38,60,74,29145,12.9,34.5,32.6,20,Missouri,Newton County MO,3,27392,3.3,53251,92.8,3,13.2,17.7,17.2,58236,28999,29237,26112,26532,339,267,792,725,395,486,27239,27750,24646,25261,1760,1487,1466,1271,22120,5818,28405,0.903976921491861,0.487756714060032,0.778736138003873,0.204823094525612,0.0104059344735215,0.055755889827598,0.01717150903221375,0.10302905419328251,0.22322961741877875,0.6525173432241226,1.030290541932825,1.2706916683838176,3
29147,MO,29,0,0,7,13,22,26,29147,7.7,37.7,26.1,28.6,Missouri,Nodaway County MO,6,10790,3,47419,82.6,6,17.8,13.2,11.7,22092,11076,11016,10249,10510,462,203,58,33,190,133,10849,10843,10056,10366,227,173,193,144,6865,2853,9893,0.939661415897157,0.447809161687489,0.693924997472961,0.288385727281917,0.0301013941698352,0.0181061017562919,0,0,0.31685678073510776,0.5884483070794858,0.9958355965960529,1.1768966141589716,3
29149,MO,29,0,0,0,1,3,3,29149,16.9,43,25.5,14.6,Missouri,Oregon County MO,9,3981,3.9,35356,61.6,9,20.6,31.8,30.4,10529,5180,5349,4950,5093,15,28,71,89,8,27,5079,5247,4863,5009,101,102,87,84,3847,823,4739,0.953841770348561,0.450090226992117,0.811774635999156,0.173665330238447,0.00408395859055941,0.0192800835786874,0,0,0,0.09497578117580018,0.2849273435274005,0.2849273435274005,3
29151,MO,29,0,0,1,4,10,14,29151,10.1,43.7,27.3,18.9,Missouri,Osage County MO,3,7106,2.4,60728,105.8,3,9.1,10.3,9.2,13615,7016,6599,6890,6474,34,24,27,25,12,12,6959,6536,6841,6423,57,63,49,51,6425,1037,7539,0.981564450973191,0.553727506426735,0.852235044435601,0.13755139938984,0.00426000734484025,0.00881380829966948,0,0,0.07344840249724569,0.29379360998898274,0.7344840249724568,1.0282776349614395,3
29153,MO,29,0,0,1,3,10,17,29153,17.7,43.4,27.9,11,Missouri,Ozark County MO,9,3412,5.8,36019,62.8,9,22.7,36.5,34.1,9174,4603,4571,4423,4424,10,7,59,44,4,17,4506,4481,4351,4353,97,90,72,71,4064,752,4864,0.964355788096795,0.530194026596904,0.835526315789474,0.154605263157895,0.00185306300414214,0.0203836930455636,0,0,0.10900370612600828,0.3270111183780249,1.090037061260083,1.8530630041421408,3
29155,MO,29,4,8,10,19,24,29,29155,22.2,43.3,21.7,12.7,Missouri,Pemiscot County MO,7,6364,5,34280,59.7,7,26.9,40.7,37.2,15805,7431,8374,5365,5780,1786,2341,42,44,41,34,7184,8174,5193,5629,247,200,172,151,4120,1560,5735,0.70515659601392,0.362859854476431,0.718395815170009,0.272013949433304,0.261119898766213,0.028282189180639,0.2530844669408415,0.506168933881683,0.6327111673521038,1.202151217968997,1.5185068016450491,1.834862385321101,3
29157,MO,29,0,4,7,12,22,29,29157,12.3,43.3,26.7,17.7,Missouri,Perry County MO,6,10065,2.6,57032,99.4,7,9.1,14,13.2,19136,9526,9610,9173,9293,73,62,51,65,85,90,9266,9399,8973,9130,260,211,200,163,7657,1664,9447,0.96498745819398,0.493676839464883,0.810521858791151,0.176140573727109,0.00705476588628763,0.0246132943143813,0,0.20903010033444816,0.3658026755852843,0.6270903010033445,1.149665551839465,1.515468227424749,3
29159,MO,29,1,3,12,36,69,78,29159,13.5,34.8,33.7,18,Missouri,Pettis County MO,4,20971,3.5,48516,84.6,4,12.9,17.9,16.4,42339,21003,21336,19320,19726,761,675,160,176,177,197,19056,19569,17605,18183,1947,1767,1715,1543,13854,4783,19097,0.922223009518411,0.45104985946763,0.725454259831387,0.250458187149814,0.0339167198091594,0.0877205413448593,0.023618885660974514,0.07085665698292355,0.2834266279316942,0.8502798837950826,1.6297031106072415,1.8422730815560122,3
29161,MO,29,0,0,12,49,107,127,29161,11.7,30.4,28.7,29.1,Missouri,Phelps County MO,5,19828,3.3,46573,81.2,5,17,19.4,17,44573,23285,21288,20861,19573,584,385,216,172,985,680,22607,20711,20339,19144,678,577,522,429,13480,5637,19568,0.907141094384493,0.439010163103224,0.688879803761243,0.288072363041701,0.0217396181544881,0.0281560586004981,0,0,0.26922127745496155,1.0993202162744262,2.4005563906400735,2.849258519731676,3
29163,MO,29,1,1,4,9,17,23,29163,15.8,47.6,21,15.6,Missouri,Pike County MO,6,7492,3.6,49089,85.6,6,17.6,21.8,21.1,18302,10129,8173,8761,7702,1149,274,26,22,35,36,9875,8014,8528,7560,254,159,233,142,5863,1717,7695,0.899519178231887,0.42044585291225,0.761923326835607,0.223131903833658,0.0777510654573271,0.0225658397989291,0.054638837285542564,0.054638837285542564,0.21855534914217026,0.4917495355698831,0.9288602338542236,1.256693257567479,3
29165,MO,29,2,10,10,17,36,45,29165,4.2,22.1,30.6,43.1,Missouri,Platte County MO,1,58805,2.7,84456,147.2,1,5.3,6.5,5.8,104418,51565,52853,44025,45479,4089,3857,314,264,1473,1601,48191,49601,41138,42632,3374,3252,2887,2847,28917,27179,57270,0.857170219693922,0.548468654829627,0.504924044002095,0.474576567138118,0.0760979907678753,0.0634564921756785,0.019153785745752647,0.09576892872876323,0.09576892872876323,0.1628071788388975,0.34476814342354767,0.4309601792794346,2
29167,MO,29,0,0,3,12,25,31,29167,11.6,39,29.5,19.9,Missouri,Polk County MO,2,14584,3.4,44837,78.1,2,19.6,24.4,22.9,32149,15828,16321,15063,15655,211,99,129,127,124,151,15436,15900,14718,15312,392,421,345,343,11850,2885,15064,0.955488506640953,0.468568229182867,0.786643653744025,0.19151619755709,0.00964260163613176,0.0252885004199198,0,0,0.09331549970450091,0.37326199881800365,0.7776291642041743,0.9642601636131761,3
