Group,x,y,t,s
B,28.484528212102,14.036365667408,0,0
D,-22.760463964548,491.71029192242,1,0
B,3.1650540843443,8.9308413121605,0,0
A,44.13440048794,512.40306272563,1,0
A,-2.5437092834821,244.18504158276,1,0
D,2.9215950821161,293.1123649078,1,0
A,-13.085978850297,162.40547109321,1,0
B,3.5719824226443,8.6616873870066,0,1
D,-6.6181539635259,287.66298079335,1,1
C,9.2662733207765,124.32205141397,1,1
D,7.9229812053605,202.37400144123,1,0
A,-21.662073412287,254.71801379496,1,1
D,8.5104544863619,105.83034226616,1,0
A,-24.073269362596,42.469021071898,1,0
C,-2.7473994981253,29.917927134278,0,0
A,-18.499769538874,143.73316086816,1,0
D,-13.004193894101,470.54285375008,1,0
D,10.032680254445,215.07048624944,1,0
C,13.279260248076,137.5620565892,1,1
B,4.2914663945751,8.673903272703,0,1
C,-24.783257446617,90.209369111438,1,0
D,7.4640416453891,271.83852747308,1,0
A,5.2560252376162,148.73041825589,1,0
C,52.183116752274,-43.263026685576,1,0
B,6.9755665245352,9.2486056841401,0,0
D,10.464596692689,267.69666529293,0,1
C,-26.013401967014,160.55645618288,0,1
B,18.835188382694,12.294667736692,0,1
C,1.8980635017613,83.364149814641,1,0
D,-8.9845123789201,478.80327654062,1,0
D,-5.467916119596,258.10936276759,1,0
D,12.188166585839,192.96126368733,0,1
C,-26.165889287445,57.254471923343,0,1
B,59.213013259328,18.711062400023,0,1
A,-15.698171599628,315.47968877083,1,0
C,-22.9074048935,178.31001633374,1,0
C,33.727050965525,-23.201262275782,1,0
D,2.9438281659707,305.16211273063,1,0
B,11.559721214492,10.196734709925,0,0
B,16.447347171813,11.61139063826,0,0
A,-5.0745220566516,131.55332806173,1,1
C,20.719661697615,30.050960789924,1,1
B,2.513909259119,7.5190057485291,1,0
D,5.0360972522926,66.938959779189,1,0
D,20.039581061359,405.26807102294,1,1
B,11.079674562011,10.68600180987,0,1
D,3.1960607847181,224.45570984737,1,0
B,12.974148815951,10.284913171118,0,0
A,-25.051696482139,173.3635023862,1,0
B,0.68433983655848,6.7585139211249,0,0
B,14.632065228481,10.585219655144,0,0
A,12.362779662182,352.20527230678,1,0
A,-40.014173888142,41.397616649232,1,0
D,1.4569774640058,153.42936131099,1,0
D,10.119052033927,104.12900465407,1,1
D,21.418976606531,120.29128493429,1,1
D,15.249949930818,301.95309467379,1,1
B,14.972323633252,12.407971358491,0,1
B,3.6888058128249,8.7544381159471,0,1
D,2.6889624971379,309.60581194731,1,1
C,-19.492043335686,23.497669769683,1,0
B,2.9737645401497,7.5018357773029,0,0
D,-11.906356803098,397.89727425151,1,1
D,20.723108844237,169.194054111,1,0
A,-37.089000945487,17.790643514037,1,0
A,-46.631300670854,33.572535259916,1,0
B,12.603916837184,10.063215557016,0,0
A,-7.3758824571855,107.34466580504,0,0
D,5.8095645698763,225.18887761896,1,0
C,13.024901667621,74.246221616513,1,1
D,10.753010947608,176.99485106859,0,1
C,-29.838865404408,173.6125680835,1,1
C,2.0426573604544,-15.781340861126,1,1
C,-31.326099022909,171.49813121394,1,1
C,-84.142377825986,-58.738927350258,1,1
A,-11.486116631649,118.29417209807,1,0
D,12.247138735953,205.49823501077,1,1
D,-4.2426897092921,453.3957200937,1,1
A,-9.2192997877576,57.716634864321,1,0
D,-1.7501071336447,145.23614636913,1,1
A,10.822684720076,317.74760697444,1,1
D,3.9541488969485,296.93092180878,1,0
D,-22.78914510868,355.38723321463,1,1
D,28.045812641292,374.49184337048,1,0
C,-17.810468494804,42.309255206636,1,1
C,-21.872906477131,116.79355757767,0,1
C,-14.671096630241,48.297940064826,1,1
D,-4.2144046901792,453.44722166771,1,1
B,26.807471921112,13.739257988704,0,0
A,-25.716629361602,175.93074804727,1,0
C,-21.242017901615,62.464114574466,0,0
B,16.752995409422,11.928655214747,0,1
B,6.2734300523407,9.1657977080064,0,0
A,11.8143217763,245.41167784781,1,0
B,20.417739318878,12.694955372339,0,1
A,-39.654586306612,82.113030974806,1,0
A,-1.9123322148399,105.48634999268,1,0
B,22.341805542978,12.262079338166,1,1
A,-24.951757967915,5.0346690318709,1,1
C,28.54221101503,170.21975309738,1,1
B,0.1364449039737,5.7081432436426,0,0
D,-5.1980932611963,438.67091563887,1,0
C,-19.553473325238,51.594248472058,1,1
C,-63.132778801086,-5.8816089913629,0,0
B,4.7436569578683,9.0714748228154,0,0
D,10.24469770875,202.48056760779,1,0
C,42.769805728816,232.27455630213,1,1
C,-23.198158865887,127.68658283199,1,0
D,10.211632836709,192.09777646004,1,0
C,6.400398224313,150.87150192068,1,1
C,-6.3457926378333,129.72022472076,0,1
C,-16.808239836156,77.169105340805,1,1
A,0.99737168243033,349.37948818569,1,0
D,8.055121879119,143.69807169619,0,1
D,8.9015963184189,20.853503045558,1,1
B,14.019838168295,10.797219543973,0,0
C,-10.869675962659,52.696154883921,1,1
C,-35.92328371104,43.130067417459,0,1
B,29.42160744845,14.590425186909,0,0
A,-14.374293942179,161.62380681263,1,1
C,10.80834770054,48.76035252668,0,1
B,27.174216730136,13.966261735899,0,0
B,21.843706722299,12.248472012222,0,0
A,-22.281907551122,40.416366130308,1,0
C,-43.227746115638,217.6788049241,0,1
A,-25.223942404717,47.341138030561,1,1
A,-30.167522028167,166.46921314414,1,0
D,-7.4788927480014,325.52232564172,1,1
A,-3.7458473466085,212.95437472591,1,1
B,4.4548436200502,8.8523896832644,1,0
D,-20.7661055805,397.75232600549,1,0
C,-37.280720484108,41.030534270234,1,1
C,-20.053234070099,101.36979561037,1,1
B,31.53495036789,14.724746894691,0,0
A,-12.68371350676,141.58634344702,1,0
C,13.085081021807,89.422929502289,1,1
B,20.213174620743,11.798895166255,0,0
A,-32.606440252907,117.59618281089,1,1
A,-11.898437379812,207.41635663594,1,0
A,-74.57461813119,127.13342012425,1,1
B,42.059291687822,16.059086621478,0,1
D,-1.0445938869587,355.13711213886,1,1
C,-32.36809736228,83.793136364218,1,1
D,27.59416388422,253.51662106184,1,1
C,-12.422729279111,-41.323698157595,1,1
B,22.916083234789,12.690573726144,0,0
C,6.5012898102874,-63.243815438004,1,0
A,-0.62997661141213,346.51034873794,1,0
B,19.345824883946,12.092982572303,0,1
C,34.299172372697,196.11645963467,0,0
C,14.070889964733,212.78370022112,1,0
A,18.60241035726,344.93783429076,1,0
D,-2.2174313907593,373.42306839042,1,1
D,8.533586676481,318.7105931303,0,0
B,14.769872396612,10.802962302906,0,0
D,4.3636823531071,217.18914405917,0,1
C,3.3481551768948,72.209423941192,0,0
B,18.252575838125,12.094097197564,0,0
C,-60.214527104615,152.03254112277,0,1
B,4.0727777425539,8.0037084381841,0,1
C,-36.332260003934,84.96110665517,1,1
B,25.550471645571,13.436281006982,0,0
D,-2.7370889655953,256.22953476628,1,1
B,12.452750286298,10.427048781685,0,1
A,-14.652629553179,16.771845122693,1,1
B,22.788799072983,12.56554533254,0,0
A,-32.354702363887,59.826516823762,1,0
B,32.670032091751,14.568824277375,0,1
C,-22.916612014601,207.87693610456,1,0
A,-24.666313125597,213.65893378605,1,1
D,-0.59435436250379,54.146210478221,1,0
A,-41.883369851337,52.931523114411,1,1
A,-15.414211016341,179.17950890035,1,0
B,17.857384310038,11.854096839331,0,0
D,21.570472771102,200.92158768043,1,0
B,14.300999744935,11.354204676602,0,0
D,20.096156739675,264.09957601554,1,0
D,36.431254171967,184.23977445682,1,1
B,43.462445100519,16.604557013876,0,1
D,-14.997143008279,450.02134023934,1,0
A,-18.961956460011,99.291234472902,1,1
C,10.689363015205,217.54828751578,0,0
D,-0.15376883100429,232.70477932585,1,1
C,-0.020053615337269,158.6084331533,0,0
A,-21.787225261232,175.71426879229,1,1
D,14.81505295486,315.44620212561,1,0
B,22.131955179447,13.081268172608,0,1
A,-16.221415104448,248.30991201769,1,1
A,13.116840193103,423.20717963586,1,0
B,5.2106120312636,8.6778906739095,0,1
A,-42.197633826732,104.49502028781,1,1
A,-36.661636484629,104.96941612846,1,0
D,9.2403965253571,88.621838233258,1,1
C,-28.035148398967,7.1517764032594,1,0
A,-11.942828148577,169.87500633852,1,0
B,29.664768605337,13.617524648908,0,1
C,-4.9486328409746,75.060840113117,0,0
B,2.0885310778807,6.321867223581,1,0
C,-42.271852180023,117.9229176561,0,0
A,-1.4273115337953,171.38108134613,1,1
B,3.6427196132218,8.36347692909,0,0
B,23.151608932368,12.93926098149,0,1
A,-48.176788278006,175.50487231906,1,0
D,-3.6650971945678,183.00184562989,1,1
B,17.038344830758,11.404311309647,0,0
B,35.767313757803,14.996111559092,0,0
C,-29.903590426735,141.34046007616,1,1
B,22.117968614268,12.472082118436,0,1
B,6.7462338017049,9.678803432273,0,0
C,56.119119632579,-19.240570183024,1,1
A,2.6816320818298,153.99601587793,1,0
A,-7.8471366655301,250.31598038567,1,1
B,30.703999913625,14.577994975969,0,0
A,21.919965933971,387.85932632343,1,0
D,-6.2705367618569,280.39343333309,1,1
A,-15.77600556555,52.74582463491,1,1
C,4.2332254956631,20.288937163208,1,1
D,-21.804281350134,320.96471325027,1,1
A,-18.196677472534,188.72672243264,1,1
D,9.0588465291349,505.5220217344,1,1
A,-8.9852432412958,140.37723178108,1,0
B,1.4376762218018,7.9478394837241,1,0
D,-19.272250371646,432.40878589517,1,0
C,-40.121452409365,179.34141547994,1,0
B,33.394338362568,14.481111903032,0,1
B,25.705099937369,13.669130120174,0,1
D,-27.578094764416,635.06658804606,0,0
B,1.3208054757308,7.9224913482356,0,1
D,22.040877485667,299.84341392892,1,0
B,26.386254285642,13.140467299262,0,0
C,-23.120200006347,59.348412245674,1,0
C,-23.358299678824,44.339979680879,0,1
C,-35.59983855607,113.08887963467,1,0
B,32.375897728082,14.254283985261,0,1
C,47.563594871929,82.348599310661,1,1
A,-20.036384703143,76.495693292234,1,1
C,16.076189605089,142.09982641744,1,1
B,34.775297248166,15.22041217722,0,1
A,-15.527063978616,110.26428951708,1,0
C,-17.381299959208,-2.0716260788364,1,0
B,6.8256623851255,9.6336075753067,0,0
A,-27.314607413632,80.419445336526,1,0
A,-21.026189117705,73.432570656032,1,0
C,-10.045810208212,45.329787870091,1,1
A,-30.499107825337,16.681753372625,1,1
A,-8.4099459580192,224.1872314481,1,1
C,-50.624213250179,97.982514682683,1,0
B,2.1624579141673,7.9138524203067,0,0
A,26.294810983024,413.23771403834,1,1
B,6.864190477349,9.4146063152326,0,0
A,-26.250526621589,136.03198318604,1,0
A,-10.031243829537,355.98103083995,1,1
C,-21.87890446553,114.51384522371,1,1
C,-2.7358194905034,55.375638850208,0,1
B,6.9469438525601,8.8949364741928,0,1
A,-21.498382255667,93.029736831798,1,0
D,-0.46670948828883,194.62833864783,1,1
D,7.4628816048908,200.70010808934,1,1
B,31.19482825659,14.572783433207,0,1
B,21.506631794156,12.336714612643,0,0
B,22.795499149149,13.469672562501,0,1
D,-1.6912794726395,233.54103129103,1,0
B,17.520961240642,11.398127928001,0,0
D,-0.086585850495183,206.69176225722,1,1
D,1.3764822703677,230.21012120843,1,1
C,-38.861555026314,84.263171421952,1,0
B,5.3249172667623,8.621157966928,0,0
D,15.339436261607,318.37176717416,1,1
D,9.4500235428335,307.13450456044,0,0
C,16.33239528692,48.409675677032,0,1
A,-1.575620119728,236.66713601801,1,0
A,-16.480428847242,125.84037924504,1,1
C,17.043621644864,36.538597806142,1,0
B,26.756345589997,13.479558323693,1,1
D,-17.456862965346,243.29636832527,1,0
D,-11.369761175183,161.24341373809,1,0
A,-8.6038809239882,142.9616958387,1,0
D,13.682999236362,142.45592007202,1,1
B,7.4733571370474,8.9083339415161,0,0
C,-12.993293100965,27.952641854506,1,0
A,17.029610993354,309.49340793793,1,0
B,17.426280447015,12.064317295209,0,0
A,-34.779268145458,82.833676218909,1,1
D,4.4825273242232,307.4087962417,1,1
A,-7.0068156039374,136.77021962952,1,1
D,9.5910639723721,253.57727335141,1,1
B,31.573028407792,14.065247728614,0,0
A,-24.639305873606,81.176097030833,1,1
D,12.736170192592,287.17994250366,1,1
C,33.722143034321,115.97916129463,0,1
D,1.2913433682599,97.892663426182,1,0
A,19.897721538738,151.54029816507,1,0
B,7.3766559545773,9.525187915958,0,1
D,9.4586206187767,53.414701729275,1,1
D,17.409788556122,328.28561565899,1,1
D,0.10224516601406,197.88065318711,1,0
B,25.600685213507,13.329151578894,0,0
A,-2.1737429388677,211.07278355727,1,0
A,11.028573788716,270.50944890897,1,0
A,-33.920714652129,96.727124244313,1,1
A,17.420956380861,403.9279713784,1,1
B,27.585792531998,13.394320728676,0,0
B,18.725574315863,11.940861127589,0,0
C,49.324704752921,6.2764334861545,1,1
B,34.597096921223,14.55369791665,0,0
D,-0.91023574905016,381.03305134644,1,0
C,-8.0001397216693,196.21765924116,0,0
A,-21.279561205432,177.17962448633,1,1
B,6.9895018520716,9.4563507977153,0,0
B,5.3013280282269,7.5087063543132,0,0
D,14.140400355747,195.03043497355,1,1
A,-3.3972474985743,284.2213628023,1,0
D,28.01263971348,247.42539311779,1,0
C,-25.260546551673,-4.9888518787869,0,1
A,-6.7532376119649,368.87622968055,1,1
B,7.9908967874902,9.6208519040197,0,0
D,-7.2315212084127,382.08948489236,1,1
C,-2.8491322863144,54.076525441872,1,0
D,-25.610546862525,422.61211033892,0,0
A,-3.4733132754794,246.7190137751,1,1
B,16.350227795704,11.641527623996,0,1
D,6.7950330100931,321.31412285115,1,1
D,-20.023668180231,460.76239039272,1,0
C,19.052973065084,99.559969116263,1,0
D,5.5450908185659,176.33202208641,1,1
B,34.434975841285,14.998981417218,0,0
A,-38.354311362074,135.76542186167,1,1
A,-13.308287237449,147.00689589279,1,0
C,-34.803319760041,-5.3489466814087,1,1
C,-22.276653844526,31.351956727147,1,1
C,-42.223800981522,43.663287403371,1,0
C,-2.5963082530519,-52.91378762569,1,1
A,-2.6128546300404,227.31744286759,1,0
C,10.651072973689,243.71301481347,0,1
C,-40.756938900685,90.772250324382,1,1
C,-12.634087574498,32.39579163743,1,1
D,-11.809136076741,476.12898958713,1,0
C,-11.623953732487,-53.016393110164,0,1
A,30.010541619738,359.02697079583,1,0
D,-17.076551662328,333.63837602485,0,0
A,-19.367324497722,37.733569274998,1,1
A,-33.813482965722,22.746926603721,1,0
D,-2.2958131825066,188.65026020522,1,1
A,-20.557099182418,96.945508086563,1,1
A,-15.158832995295,179.72568396513,1,1
A,4.1319997897986,212.80244220458,1,1
A,-0.6874409698357,337.88941712998,1,0
B,6.5258616239419,8.2945180914297,0,0
C,-7.5503560600571,163.22566109534,1,0
D,-10.205309955499,250.91910980452,1,1
B,17.369016260546,12.205226535637,0,1
C,13.521645498239,131.41983635929,0,0
A,-20.160619654302,170.84769809239,1,1
B,26.596822035777,13.618194187709,0,0
D,-12.819483778821,471.88471022476,1,0
C,25.132797372124,207.77813251167,0,0
D,-4.224735180952,271.92775262563,1,0
B,22.346231612538,12.750548421089,1,0
A,-26.902493410698,20.423679329187,1,0
A,-19.860723797633,248.63281681651,1,0
C,-23.30370640862,81.610847848752,1,1
D,-16.555818327961,495.49684421182,1,1
B,16.735599160537,11.307963504319,0,1
B,32.739010908054,14.711584705243,0,1
C,-37.358944606203,22.888193231024,1,0
C,-16.423392078105,163.40160059575,1,1
B,2.9091172157364,8.3474498135709,0,0
A,-25.902047992638,136.62559072609,1,1
D,-16.742873528387,404.97714941296,1,1
A,-12.819986316757,43.387933857454,1,1
A,-12.281431979165,259.98801661701,1,1
A,-22.333293421815,137.13171644515,1,1
D,15.570967918993,203.61673728405,1,1
A,36.7106932852,336.47925072465,1,1
B,4.4831689691558,9.0847353921476,0,0
C,-31.229339256058,169.27200879076,0,0
A,17.620586159928,231.96858636242,1,0
D,-9.3860752337547,348.6848422781,1,1
C,-49.485218834358,-52.426244495169,1,0
A,-6.1239375887084,276.77996280965,1,0
D,3.8633382999633,458.43273579675,1,1
B,10.632132564966,10.704194278313,0,0
B,11.381819067235,9.7048062095558,0,1
C,-50.889218672593,-141.04443717191,1,0
C,-15.162578639184,39.406313939209,0,1
B,23.052190165525,12.609453958809,0,0
A,-19.861487157113,2.649471635767,1,1
B,13.08609235151,10.790256066009,0,1
C,-14.620307284231,87.549622990447,1,1
B,21.671361829001,12.747949154267,0,0
D,6.4112903123774,282.71706749486,1,0
D,-9.4941003450631,199.38218498993,1,1
D,-0.28728722887453,263.69375017318,1,1
A,-28.93199535363,111.84233110996,1,0
B,19.414924816887,12.159334897882,0,0
B,23.673072848317,13.653605609049,0,1
A,-22.422701062366,94.051699719881,1,1
A,-3.0134777855191,284.57239998764,1,0
A,-14.429841619185,225.8462871806,1,1
C,20.694483699135,61.024818166171,1,0
B,3.3463814721193,8.7700719670369,0,1
B,8.9462104183371,9.267936186433,0,0
A,-0.0069933873633765,181.51826148039,1,1
A,12.094013308219,405.12178499304,1,1
A,-8.738194054802,258.65083288385,1,1
B,7.2378286305991,9.7849452892266,0,1
D,9.5124504303152,351.94288702912,0,1
B,7.319849956464,8.9309033490792,0,0
D,-18.646471308845,414.99762479961,1,0
A,-18.676957838087,149.9608593392,1,0
B,19.447669492777,11.956981006196,1,1
D,11.621957619498,264.96193843799,1,0
A,-31.906578460199,42.441532961764,1,0
A,-29.965813580419,117.28595897476,1,1
A,-9.9242475991716,134.64530183964,1,0
B,12.00928822719,10.73863722334,0,1
B,23.099440160719,12.904447633284,0,1
B,7.345641087436,8.9784113306481,1,1
C,29.199673745409,163.75234044937,1,1
B,18.769933746555,11.916857819654,0,0
A,-6.6499554126756,183.19068809934,1,0
B,23.256897005838,12.615808336754,0,1
A,-1.0190786342225,260.99404712999,1,1
A,-41.408540423218,165.22102481882,1,0
A,27.000241920352,302.21268056576,1,1
C,-20.737046677962,34.320146314483,1,1
B,20.544729383916,12.810245241578,0,0
D,17.786359421809,306.09255790668,1,1
C,-15.212789655297,37.392441653829,1,0
D,17.192005812746,260.70490625394,1,1
A,-6.8675608592423,315.14451894962,1,1
A,-35.700508597633,56.232220319674,1,1
C,7.4988291568583,-86.835388100629,1,0
B,14.095389961309,11.77178607344,0,0
B,3.5102055536165,8.0880577765297,0,1
A,-20.913883450401,273.3598807521,1,0
A,-12.416205275066,250.65084644903,1,1
A,-11.339989637183,166.71892108289,1,1
A,-8.1481851498355,385.37196659547,1,0
D,-10.377959435982,366.88303232374,1,1
D,20.956495979315,330.00174686452,1,0
D,3.3999071500264,300.59849176258,1,1
C,-19.854713480386,46.009944621013,0,0
C,31.191754079047,40.282529738398,1,1
A,-10.280095274691,55.860919170948,1,0
A,-36.872998336737,84.473073165153,1,0
B,3.4685701744019,7.9668208105899,0,0
A,-6.0198752787057,60.966285577494,1,1
C,-28.396855992916,-93.185346815821,0,0
D,6.4609855657727,239.54239758316,1,1
B,23.566915046222,13.503844383398,0,1
C,-34.979844165025,112.49169362033,1,0
B,9.7551340953238,10.024164376898,0,0
A,-3.9158388934638,336.62656265433,1,0
C,14.96470903231,-46.470166637316,1,0
B,2.6976747078345,8.9278642108551,0,0
C,-9.7799292019475,-27.221120872638,0,0
C,-38.61155435192,137.19048854438,0,0
C,-8.956890983487,21.233519303721,1,1
B,1.815371089529,8.0575964115645,1,1
B,5.2332002321413,9.3248114088878,0,1
A,-0.29802115275432,119.6491238408,1,1
B,8.1503944583937,9.3410546787434,0,0
D,-9.0063941082947,468.51735564951,1,1
D,3.6377318360087,313.74496216269,1,1
A,6.841626103428,193.6362550406,1,1
D,-1.0749562769546,392.37187057984,1,1
D,4.8207448734067,339.39374941978,1,1
D,11.17726350258,159.80717704296,1,0
A,-16.119968470708,218.18720884583,1,1
B,5.1381820017184,8.6664855406551,0,0
C,-33.446864078961,74.845773190188,1,1
C,24.927623139195,42.108911981391,1,1
A,10.26358869591,322.06369895864,1,1
B,5.7121928733365,8.7320678663937,0,1
B,10.37044263369,9.362045122806,0,1
C,-31.544824913863,-83.709047274063,1,0
D,-23.286062557849,359.85589144419,1,1
D,-5.6000878846273,342.47927649481,1,0
C,-0.43730510605373,-129.91941462127,0,0
C,6.8648209948394,-117.63736798644,0,1
C,-24.35685372928,40.976039419871,1,1
C,-26.656436024074,30.526547880623,0,1
D,18.759350374695,460.02685494396,1,1
B,5.3950490678638,8.7572649677424,0,1
B,7.4494662617564,9.2794184360917,0,0
A,-25.747129250666,176.21444219128,1,1
B,46.885652884322,16.532901168145,0,1
A,-14.894248905077,138.55545368723,1,0
D,-0.48867847886341,217.81617549379,1,1
D,33.67723634824,440.01167705888,1,1
D,-9.1117239348179,227.0571879484,1,1
D,3.4494935057356,215.12508754997,1,1
B,32.088520742994,14.043733960511,0,0
D,-1.1605909332449,135.03825562822001,1,0
C,13.33869953283,-13.843218349313,1,1
C,-14.906132056334,96.019986769659,1,1
A,-28.629174866541,284.94591824987,1,0
B,32.195195727141,14.57071740789,0,0
C,-12.804057321886,83.546650156633,1,1
B,5.588309134165,8.3362609379808,0,1
B,16.311792291846,11.041722956715,0,0
D,6.8075492627954,248.56952453105,1,1
A,-54.530430332539,118.71151155313,1,0
A,-30.892841324626,21.593832614643,1,0
D,23.942195895101,113.07820793524,1,0
D,1.9856028482251,131.25285331172,1,1
C,-3.9952027290106,209.71183445431,1,1
D,1.6929076983095,334.30805875888,1,0
D,-21.68029465884,500.0284557813,1,1
C,-11.919894605372,157.93618067677,1,1
D,8.3969542190418,254.54485985802,0,1
B,9.7270597115751,10.339594907452,0,1
A,-20.764592604602,289.80928137936,1,1
B,21.032148482759,12.382990106096,0,1
A,2.3421661152235,276.12766233139,1,1
B,28.440452790093,13.88207078913,0,0
C,11.737124194734,-50.4572740651,1,1
A,3.6076685011423,311.67563355885,1,0
C,27.491183066969,-14.979448375283,1,1
C,25.727411701683,-68.956096421907,0,1
D,4.7028930795858,285.58292275229,1,1
C,-10.828130388087,118.91388175633,1,1
A,-5.1478322116415,308.80252543595,1,1
D,12.556947660892,304.82123455863,1,1
C,30.31472622711,76.335109886404,0,1
B,29.424059337668,13.781992599211,0,1
C,-7.2482266413272,96.790774944141,0,0
C,18.256418253415,186.06598184401,1,1
D,-0.24897806451143,285.17558764209,1,0
D,20.34590892603,194.58672770652,1,1
A,-23.742771965332,4.5366654026027,1,0
D,-0.75278715917504,110.93764213842,1,1
A,-10.972631487983,216.03051669757,1,0
D,-4.1033301009346,277.32777303938,1,1
C,15.896001516793,88.026067363576,0,1
B,22.046994823053,13.017120653709,0,1
A,1.4156501392907,371.96006568985,1,0
D,22.794803338495,397.76933401393,1,1
D,36.047502779424,208.9322940828,1,1
B,5.8515197289416,8.8036201201684,0,1
B,16.016831308611,11.190695662729,0,1
C,-1.0167840346772,58.225337849569,1,1
D,13.042537694351,214.49401708669,1,1
D,10.82901288235,313.65026174423,1,0
D,0.71946778833842,234.69532024846,1,1
D,-7.9989004256199,221.68974520578,1,0
D,22.09705648017,447.35286264697,1,0
B,1.9264890560538,8.3100509628966,0,1
A,-33.347707750438,42.585633198538,1,0
B,38.048478516773,15.227248455978,0,1
B,5.9799299714993,9.1035105517078,0,1
D,18.433262847566,213.82222519574,1,1
A,-3.4441353648175,178.7515356181,1,0
C,48.703073155928,27.731336048213,1,1
C,-1.6964309414366,-4.6960617097542,1,0
A,-12.326909651666,63.483800261507,1,1
A,-21.266105251511,159.00326204952,1,0
A,-56.920462698173,43.504114950776,1,0
C,19.815531339876,1.1645386806524,0,0
B,5.5456255923703,8.9534720999626,0,1
A,-21.46668155839,91.162861868349,1,1
D,-14.533620678137,388.66078699271,1,1
A,1.5343260669775,253.33242957915,1,1
A,-35.46814791554,82.397029957919,1,0
A,-48.50441481895,39.556493596433,1,0
A,-36.471092983368,60.12651417224,1,1
B,4.0827927384911,8.79231784203,0,0
C,-25.952353173379,17.649663095665,1,1
C,-25.790105695273,148.74648047692,1,1
C,21.248829733231,17.235221895499,1,1
B,13.378262637825,11.210808711747,0,1
D,-5.0140061113117,304.38362106,1,0
A,3.6968942739521,155.09275036449,1,1
C,22.360376827587,148.69315601964001,0,1
C,-22.826989799657,221.31494469676,1,1
C,-43.707695097992,55.683413021585,1,0
B,18.997627192641,12.057372596761,0,0
A,-2.50075497455,387.61816099687,1,0
C,-47.229204850844,-91.870911614444,1,1
D,19.291761682039,324.40802384979,1,1
D,13.158397150765,535.98968158895,0,0
A,-32.704925624516,120.96986376306,1,0
C,4.1083209300918,40.032845695053,0,1
A,-3.8348511386825,249.34530304295,1,1
C,3.9907562225083,53.028679092428,1,1
B,8.0998365022707,9.1519392346033,0,0
A,13.716035550794,125.97829203446,1,0
D,12.262781028758,243.81306134947,1,1
B,26.850029928074,12.7559680738,0,1
C,-1.8241503042281,-70.942570035319,1,1
D,25.983422819517,141.70301389634,0,0
A,-44.434008242299,106.92222027011,1,1
C,-24.84195979491,-39.998261149506,1,1
B,42.329819460553,16.10557677853,0,0
C,-36.865138649878,142.62142568623,1,0
C,34.500331624644,47.504275813934,0,0
A,-3.3070933182291,96.534705247048,1,0
A,0.47318257879149,70.631522222716,1,0
C,18.986850630486,82.155373438799,0,1
C,3.5027755361529,37.965288483987,1,0
D,-2.3579705303339,60.365686271976,1,1
C,1.4779704485452,145.36471330485,1,1
A,-50.241919273158,49.55223648369,1,0
A,-10.176414556418,192.09647325477,1,0
D,14.261007314669,239.42858786901,1,0
A,-22.163220221253,118.43410118224,1,1
C,8.6732550634412,177.28748663808,1,1
B,0.80716286637222,6.881982687438,0,0
B,17.433959812594,11.491964226714,0,1
B,13.079963809382,10.945644389134,0,0
A,4.1723675048781,280.85273816104,1,1
A,29.264741314698,231.36625124717,1,1
B,1.5142786211866,8.2758367794828,1,0
B,32.735042460605,14.183581088073,0,1
A,-19.649316845298,190.35532133484,1,1
B,14.076638824342,10.931337473479,0,0
D,-1.3696634710625,215.44323060123,1,1
C,-19.309602575055,27.241065865495,1,0
D,19.0401021396,370.39808307001,0,0
B,30.143113113075,14.45892327875,0,0
A,17.458436996889,465.57288370867,1,1
C,-37.351601075079,68.600089681149,0,0
B,24.014211449779,12.831015311332,0,0
A,-50.669652955453,79.104656306144,1,1
B,16.270482689268,10.996305037181,0,0
B,7.3338851068792,8.7453895244622,0,0
D,30.24398059223,270.32516349262,1,0
D,0.19712082957714,360.45460895889,1,1
A,-39.410985292593,40.803115389684,1,0
A,5.4071554725092,136.20933992425,1,0
C,-18.134099723834,-54.781894144501,0,0
D,0.32014626186348,186.91335301097,1,0
C,-67.721277426798,31.131306991042,1,1
D,22.784247847639,338.40618134076,1,0
C,-23.454325264066,44.115593059508,0,0
A,-21.443425859065,8.5679209113904,1,1
D,24.50684749638,265.91755717011,1,0
B,29.516216738856,14.310908665557,0,1
D,-3.8137931403768,394.64888211323,1,0
C,41.800037074741,-37.13858246996,1,0
B,15.36778145254,11.439881561104,0,1
A,-49.052527617688,28.070458330712,1,0
B,13.504846124679,10.899288212989,0,1
C,31.843176120819,96.034420826023,1,0
D,-10.030082499622,310.23798955755,0,0
A,-18.86170574504,60.303445618741,1,0
A,-20.566086067616,147.12170924438,1,0
D,15.005573807752,256.68570312191,0,1
A,-3.4770613370822,56.64809794987,1,0
C,19.447418525558,120.5622445762,1,0
A,-14.213079200691,164.65107401165,1,1
A,-5.080690940414,213.85695475613,1,0
B,34.997229771222,14.64874504373,0,0
B,15.891177877733,11.158072600049,0,1
D,15.175275622483,302.09697185787,1,0
C,-6.8356164553369,57.945492831499,1,1
C,-15.585100364678,-39.414022800705,0,0
A,-26.028127417913,41.708739831908,1,0
D,13.522199561597,293.90612406046,1,1
D,-20.673418808111,425.07677976139,1,1
B,22.588416884927,13.234576042585,0,0
D,-24.622194481372,433.78748110439,1,0
D,18.008312314753,15.57183972959,0,0
A,-24.547044313767,249.7642461703,1,0
B,5.1057389476829,7.9519526606803,0,0
B,32.529154703267,14.603290363021,0,0
C,-28.349576585158,6.0265901866493,1,1
